Link,Price_BYN,Price_USD,Model,City,Year,Type_transmission,Vol_drive,Type_fuel,Km,Type_car
https://cars.av.by/bmw/5-seriya/101131986,21522,7950,"BMW 5 серия E60, E61",Минск,2004,автомат,3.0, бензин,344000,седан
https://cars.av.by/bmw/5-seriya/101375064,33840,12500,"BMW 5 серия E60, E61",Гомель,2005,автомат,3.0, дизель,412000,седан
https://cars.av.by/bmw/5-seriya/100995320,37901,14000,"BMW 5 серия E60, E61",Витебск,2009,механика,2.0, дизель,390000,седан
https://cars.av.by/bmw/5-seriya/100119096,32486,12000,"BMW 5 серия E60, E61",Несвиж,2004,автомат,3.0, дизель,330000,седан
https://cars.av.by/bmw/5-seriya/101049588,40608,15000,"BMW 5 серия E60, E61",Минск,2009,автомат,3.0, бензин,265000,седан
https://cars.av.by/bmw/5-seriya/100960989,31133,11500,"BMW 5 серия E60, E61",Минск,2007,автомат,2.0, дизель,411000,седан
https://cars.av.by/bmw/5-seriya/101084053,26531,9800,"BMW 5 серия E60, E61",Столбцы,2007,механика,3.0, бензин,239000,седан
https://cars.av.by/bmw/5-seriya/101368841,31133,11500,"BMW 5 серия E60, E61",Могилев,2006,автомат,2.5, дизель,260000,универсал
https://cars.av.by/bmw/5-seriya/101314568,26531,9800,"BMW 5 серия E60, E61",Минск,2003,механика,3.0, бензин,350000,седан
https://cars.av.by/bmw/5-seriya/101178084,34652,12800,"BMW 5 серия E60, E61",Гомель,2007,автомат,3.0, дизель,362000,седан
https://cars.av.by/bmw/5-seriya/101370739,23868,8816,"BMW 5 серия E60, E61",Брест,2004,автомат,3.0, дизель,515400,универсал
https://cars.av.by/bmw/5-seriya/100991589,32486,12000,"BMW 5 серия E60, E61",Брест,2004,автомат,3.0, дизель,411000,седан
https://cars.av.by/bmw/5-seriya/100586402,24094,8900,"BMW 5 серия E60, E61",Минск,2005,механика,2.5, дизель,345000,седан
https://cars.av.by/bmw/5-seriya/101114930,31133,11500,"BMW 5 серия E60, E61",Минск,2009,автомат,2.0, бензин,264000,седан
https://cars.av.by/bmw/5-seriya/100628900,45346,16750,"BMW 5 серия E60, E61",Гомель,2007,автомат,3.0, дизель,192000,седан
https://cars.av.by/bmw/5-seriya/100503913,37901,14000,"BMW 5 серия E60, E61",Гомель,2007,автомат,3.5, дизель,420000,седан
https://cars.av.by/bmw/5-seriya/101251493,25312,9350,"BMW 5 серия E60, E61",Светлогорск,2004,автомат,3.0, дизель,430000,седан
https://cars.av.by/bmw/5-seriya/101196178,30321,11200,"BMW 5 серия E60, E61",Слуцк,2004,автомат,2.5, дизель,400000,универсал
https://cars.av.by/bmw/5-seriya/101358269,24094,8900,"BMW 5 серия E60, E61",Минск,2005,автомат,2.5, дизель,403000,универсал
https://cars.av.by/bmw/5-seriya/100895657,23011,8500,"BMW 5 серия E60, E61",Минск,2004,автомат,3.0, бензин,394523,седан
https://cars.av.by/bmw/5-seriya/101002971,23011,8500,"BMW 5 серия E60, E61",Рогачев,2005,автомат,2.5, бензин,254000,седан
https://cars.av.by/bmw/5-seriya/100863834,23011,8500,"BMW 5 серия E60, E61",Гродно,2004,автомат,4.4, бензин (пропан-бутан),220000,седан
https://cars.av.by/bmw/5-seriya/101355882,32486,12000,"BMW 5 серия E60, E61",Ивацевичи,2005,автомат,2.5, бензин,275000,седан
https://cars.av.by/bmw/5-seriya/100626814,24365,9000,"BMW 5 серия E60, E61",Минск,2006,автомат,3.0, бензин,485000,седан
https://cars.av.by/bmw/5-seriya/101196508,35735,13200,"BMW 5 серия E60, E61",Минск,2008,автомат,3.0, дизель,376000,седан
https://cars.av.by/bmw/5-seriya/101354504,41149,15200,"BMW 5 серия E60, E61",Минск,2007,автомат,3.0, дизель,374560,седан
https://cars.av.by/bmw/5-seriya/101273183,26531,9800,"BMW 5 серия E60, E61",Рогачев,2004,автомат,3.0, дизель,450000,седан
https://cars.av.by/bmw/5-seriya/100685493,25718,9500,"BMW 5 серия E60, E61",Минск,2004,автомат,2.5, дизель,290000,седан
https://cars.av.by/bmw/5-seriya/101126194,18948,6999,"BMW 5 серия E60, E61",Гродно,2005,автомат,2.5, бензин,310000,универсал
https://cars.av.by/bmw/5-seriya/14077409,25177,9300,"BMW 5 серия E60, E61",Гомель,2006,автомат,3.0, бензин,240000,седан
https://cars.av.by/bmw/5-seriya/100820493,27613,10200,"BMW 5 серия E60, E61",Мозырь,2005,автомат,3.0, дизель,368000,универсал
https://cars.av.by/bmw/5-seriya/100729480,28426,10500,"BMW 5 серия E60, E61",Минск,2006,автомат,3.0, бензин,295000,седан
https://cars.av.by/bmw/5-seriya/101003604,33840,12500,"BMW 5 серия E60, E61",Солигорск,2008,автомат,4.8, бензин,233300,седан
https://cars.av.by/bmw/5-seriya/101329485,31133,11500,"BMW 5 серия E60, E61",Витебск,2004,автомат,3.0, дизель,400000,седан
https://cars.av.by/bmw/5-seriya/101205993,30321,11200,"BMW 5 серия E60, E61",Волковыск,2004,механика,2.5, дизель,320000,седан
https://cars.av.by/bmw/5-seriya/100629569,37901,14000,"BMW 5 серия E60, E61",Минск,2009,механика,2.0, дизель,316000,универсал
https://cars.av.by/bmw/5-seriya/100776285,38848,14350,"BMW 5 серия E60, E61",Минск,2007,автомат,3.0, дизель,267000,седан
https://cars.av.by/bmw/5-seriya/100815406,25718,9500,"BMW 5 серия E60, E61",Осиповичи,2003,автомат,3.0, дизель,467600,седан
https://cars.av.by/bmw/5-seriya/101320292,34381,12700,"BMW 5 серия E60, E61",Минск,2007,автомат,3.0, бензин,305000,седан
https://cars.av.by/bmw/5-seriya/101320185,24365,9000,"BMW 5 серия E60, E61",Гродно,2003,автомат,3.0, дизель,350000,седан
https://cars.av.by/bmw/5-seriya/101314559,31404,11600,"BMW 5 серия E60, E61",Борисов,2007,автомат,2.0, бензин,261883,седан
https://cars.av.by/bmw/5-seriya/100818987,22470,8300,"BMW 5 серия E60, E61",Калинковичи,2004,автомат,2.2, бензин (пропан-бутан),278000,седан
https://cars.av.by/bmw/5-seriya/100892753,24365,9000,"BMW 5 серия E60, E61",Береза,2005,автомат,2.5, дизель,430000,универсал
https://cars.av.by/bmw/5-seriya/101249657,19492,7200,"BMW 5 серия E60, E61",Витебск,2005,автомат,2.5, бензин,250000,седан
https://cars.av.by/bmw/5-seriya/101302803,24365,9000,"BMW 5 серия E60, E61",Минск,2004,механика,3.0, дизель,518000,седан
https://cars.av.by/bmw/5-seriya/101170515,25718,9500,"BMW 5 серия E60, E61",Пинск,2005,автомат,2.5, бензин,230000,седан
https://cars.av.by/bmw/5-seriya/100830777,31133,11500,"BMW 5 серия E60, E61",Пинск,2006,автомат,3.0, дизель,308000,седан
https://cars.av.by/bmw/5-seriya/101285290,23011,8500,"BMW 5 серия E60, E61",Брест,2004,механика,2.5, дизель,490000,универсал
https://cars.av.by/bmw/5-seriya/101255036,39254,14500,"BMW 5 серия E60, E61",Борисов,2005,автомат,3.5, дизель,224000,универсал
https://cars.av.by/bmw/5-seriya/101252933,28426,10500,"BMW 5 серия E60, E61",Минск,2006,автомат,3.0, бензин,265000,седан
https://cars.av.by/bmw/5-seriya/100779879,33840,12500,"BMW 5 серия E60, E61",Витебск,2009,автомат,2.2, бензин,171000,седан
https://cars.av.by/bmw/5-seriya/100561047,28426,10500,"BMW 5 серия E60, E61",Гродно,2007,механика,2.0, дизель,470000,седан
https://cars.av.by/bmw/5-seriya/100899521,23011,8500,"BMW 5 серия E60, E61",Новополоцк,2003,автомат,3.0, бензин,312000,седан
https://cars.av.by/bmw/5-seriya/101245332,30591,11300,"BMW 5 серия E60, E61",Гомель,2007,механика,2.0, дизель,247000,седан
https://cars.av.by/bmw/5-seriya/101242010,24365,9000,"BMW 5 серия E60, E61",Минск,2006,автомат,3.0, бензин,258000,седан
https://cars.av.by/bmw/5-seriya/101168812,28426,10500,"BMW 5 серия E60, E61",Гомель,2004,механика,2.5, дизель,400000,универсал
https://cars.av.by/bmw/5-seriya/100082652,25718,9500,"BMW 5 серия E60, E61",Кобрин,2006,механика,2.0, дизель,330000,седан
https://cars.av.by/bmw/5-seriya/101175175,24906,9200,"BMW 5 серия E60, E61",Могилев,2006,механика,3.0, бензин,344000,седан
https://cars.av.by/bmw/5-seriya/100792960,27072,10000,"BMW 5 серия E60, E61",Минск,2005,автомат,2.5, дизель,285000,универсал
